id,parentId,iNaturalistTaxonName,rank,iNaturalistTaxonImage,taxonName,foodValue,medicinalValue,spiritualValue,materialValue,tradeValue,indicatorValue,hulquminumName,hulquminumAuthority,audioLink,commonName
69926,50597,Clinocardium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4354813/medium.jpeg,,,,,,,,,,,
69925,69926,Clinocardium nuttallii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/253030401/medium.jpg,Clinocardium nuttallii,1,1,1,0,1,1,stl'ula'um,"(Thom, 2011)",,Nuttall's cockle
53204,48623,Clinopodium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/312285243/medium.jpg,,,,,,,,,,,
53203,53204,Clinopodium douglasii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6758827/medium.jpg,Clinopodium douglasii,,,,,,,,,,yerba buena
62615,62614,Cliona,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/161302/medium.jpg,,,,,,,,,,,
424811,62615,Cliona californiana,species,https://static.inaturalist.org/photos/222321146/medium.jpeg,Cliona californiana,,,,,,,,,,yellow boring sponge
551722,57736,Clionaida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/1058205/medium.jpg,,,,,,,,,,,
62614,551722,Clionaidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/59198794/medium.jpg,,,,,,,,,,,Boring Sponges
1155395,47167,Clitocybaceae,family,https://static.inaturalist.org/photos/314518956/medium.jpeg,,,,,,,,,,,
118370,154391,Clitocybe fragrans,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4132600/medium.,Clitocybe fragrans,,,,,,,,,,Fragrant Funnel
123853,123849,Closteriaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2958425/medium.png,,,,,,,,,,,
123852,123853,Closterium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/82384/medium.jpg,,,,,,,,,,,
470518,123852,Closterium ehrenbergii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12287063/medium.jpg,Closterium ehrenbergii,,,,,,,,,,
87532,49236,Clupea,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/200315522/medium.jpeg,,,,,,,,,,,
117571,87532,Clupea pallasii,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113694575/medium.jpeg,Clupea pallasii,1,1,0,1,1,1,slhewut',"(Thom, 2011)",,Pacific herring
49236,49235,Clupeidae,family,https://static.inaturalist.org/photos/219820607/medium.jpeg,,,,,,,,,,,Herrings and Sprats
49235,47178,Clupeiformes,order,https://inaturalist-open-data.s3.amazonaws.com/photos/34002171/medium.jpeg,,,,,,,,,,,Herrings
195413,49537,Clytia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/21598664/medium.jpg,,,,,,,,,,,
195428,195413,Clytia gregaria,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21598664/medium.jpg,Clytia gregaria,,,,,,,,,,gregarious jellyfish
47808,47809,Cnemidocarpa,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/519/medium.jpg,,,,,,,,,,,
47807,47808,Cnemidocarpa finmarkiensis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/581353/medium.jpg,Cnemidocarpa finmarkiensis,,,,,,,,,,broadbase tunicate
47534,1,Cnidaria,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/4118/medium.jpg,,,,,,,,,,,Cnidarians
48486,47208,Coccinellidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/75979875/medium.jpg,,,,,,,,,,,Lady Beetles
339334,1267976,Cocconeidaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/993684/medium.jpg,,,,,,,,,,,
1267976,123880,Cocconeidales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/18720819/medium.jpg,,,,,,,,,,,
339306,339334,Cocconeis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/993684/medium.jpg,,,,,,,,,,,
47925,47792,Coenagrionidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4327691/medium.jpg,,,,,,,,,,,Narrow-winged Damselflies
18230,17599,Colaptes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17765/medium.jpg,,,,,,,,,,,Flickers and Allies
18236,18230,Colaptes auratus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/123812445/medium.jpg,Colaptes auratus,,,,,,,,,,Northern Flicker
47208,47158,Coleoptera,order,https://inaturalist-open-data.s3.amazonaws.com/photos/192668334/medium.jpg,,,,,,,,,,,Beetles
117961,48712,Collemataceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/30030238/medium.jpeg,,,,,,,,,,,
49470,243773,Collembola,subclass,https://static.inaturalist.org/photos/186015617/medium.jpg,Collembola,,,,,,,,,,Springtails
127740,630955,Colletidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/76301778/medium.jpeg,,,,,,,,,,,Plasterer Bees
47324,50638,Collinsia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/3543523/medium.JPG,,,,,,,,,,,Blue-eyed Marys
76409,47324,Collinsia grandiflora,species,https://static.inaturalist.org/photos/19082966/medium.jpeg,Collinsia grandiflora,,,,,,,,,,Giant Blue-eyed Mary
59013,47324,Collinsia parviflora,species,https://inaturalist-open-data.s3.amazonaws.com/photos/31399752/medium.jpg,Collinsia parviflora,,,,,,,,,,small-flowered blue-eyed mary
52997,48932,Collomia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12790537/medium.jpeg,,,,,,,,,,,trumpets
52996,52997,Collomia heterophylla,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1828069/medium.jpg,Collomia heterophylla,,,,,,,,,,variableleaf collomia
154391,1155395,Collybia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/138719271/medium.jpeg,,,,,,,,,,,
1525528,154391,Collybia,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/103540908/medium.jpeg,Collybia,,,,,,,,,,
26504,26172,Colubridae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1813733/medium.jpg,,,,,,,,,,,Colubrid Snakes
50704,48289,Columbellidae,family,https://static.inaturalist.org/photos/5972474/medium.jpg,,,,,,,,,,,Dove Snails
2715,2708,Columbidae,family,https://static.inaturalist.org/photos/4343505/medium.jpg,,,,,,,,,,,Pigeons and Doves
2708,3,Columbiformes,order,https://inaturalist-open-data.s3.amazonaws.com/photos/3005241/medium.jpg,,,,,,,,,,,Pigeons and Doves
53293,51245,Comatulida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/246441/medium.JPG,,,,,,,,,,,Feather Stars
774724,311313,Conjugatophyceae,class,https://inaturalist-open-data.s3.amazonaws.com/photos/449570/medium.jpg,,,,,,,,,,,Conjugating green algae
1017524,125448,Conomorium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/166819078/medium.jpg,,,,,,,,,,,
16074,980017,Contopus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/93016139/medium.jpg,,,,,,,,,,,Pewees
16110,16074,Contopus cooperi,species,https://static.inaturalist.org/photos/522041/medium.jpg,Contopus cooperi,,,,,,,,,,Olive-sided Flycatcher
121643,1091452,Copepoda,subclass,https://inaturalist-open-data.s3.amazonaws.com/photos/1109091/medium.jpg,Copepoda,,,,,,,,,,Copepods
2114,3,Coraciiformes,order,https://static.inaturalist.org/photos/64855144/medium.jpg,,,,,,,,,,,"Kingfishers, Bee-eaters, Rollers And Allies"
117828,117827,Corallinaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/596744/medium.jpg,,,,,,,,,,,coralline algae
117827,57775,Corallinales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/21256906/medium.jpeg,,,,,,,,,,,Coralline algae
49445,47217,Corallorhiza,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72829209/medium.jpeg,,,,,,,,,,,Coralroots
80614,49445,Corallorhiza maculata maculata,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/26134532/medium.jpeg,Corallorhiza maculata maculata,,,,,,,,,,Eastern spotted coralroot
452199,49445,Corallorhiza maculata ozettensis,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8335013/medium.jpg,Corallorhiza maculata ozettensis,,,,,,,,,,Ozette Coralroot
51777,47744,Coreidae,family,https://static.inaturalist.org/photos/8076766/medium.jpeg,,,,,,,,,,,Leaf-footed Bugs
347993,347992,Corella,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/55509249/medium.jpeg,,,,,,,,,,,
347987,347993,Corella inflata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/183656781/medium.jpeg,Corella inflata,,,,,,,,,,brooding transparent tunicate
447661,347993,Corella willmeriana,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34561220/medium.jpg,Corella willmeriana,,,,,,,,,,transparent tunicate
347992,347984,Corellidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/750102/medium.jpg,,,,,,,,,,,
47194,47195,Cornaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/79182213/medium.jpg,,,,,,,,,,,Dogwood family
47195,47124,Cornales,order,https://inaturalist-open-data.s3.amazonaws.com/photos/79182087/medium.jpg,,,,,,,,,,,"dogwoods, hydrangeas, and allies"
47193,47194,Cornus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/37787988/medium.jpeg,,,,,,,,,,,dogwoods
53387,47193,Cornus sericea,species,https://static.inaturalist.org/photos/16633753/medium.jpg,Cornus sericea,,,,,,,sháalʔəłp,"(Turner, 2014)",,red osier dogwood
7823,7251,Corvidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/216581067/medium.jpeg,,,,,,,,,,,"Crows, Jays, and Magpies"
7998,7823,Corvus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/67528495/medium.jpg,,,,,,,,,,,Crows and Ravens
8021,7998,Corvus brachyrhynchos,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24115/medium.jpg,Corvus brachyrhynchos,,,,,,,,,,American Crow
8010,7998,Corvus corax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/119994010/medium.jpg,Corvus corax,,,,,,,,,,Common Raven
53373,49155,Corylus,genus,https://static.inaturalist.org/photos/138077371/medium.jpeg,,,,,,,,,,,hazels
53374,53373,Corylus cornuta,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2190080/medium.JPG,Corylus cornuta,1,0,1,1,1,0,p'qw'axw,"(Thom, 2011)",,beaked hazelnut
63659,48922,Corymorphidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/978690/medium.jpg,,,,,,,,,,,
51652,48922,Corynidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4265999/medium.jpg,,,,,,,,,,,Bell Jellies
622831,870989,Coryphella,genus,https://static.inaturalist.org/photos/8836072/medium.jpg,,,,,,,,,,,
1392222,622831,Coryphella trilineata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/213/medium.jpg,Coryphella trilineata,,,,,,,,,,Three-lined Aeolid
1376715,622831,Coryphella trophina,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88821758/medium.jpeg,Coryphella trophina,,,,,,,,,,red flabellina
633193,622831,Coryphella verrucosa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/176072411/medium.jpg,Coryphella verrucosa,,,,,,,,,,red-gilled nudibranch
870989,47113,Coryphellidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/10610804/medium.jpeg,,,,,,,,,,,
1303567,47233,Cottoidei,suborder,https://inaturalist-open-data.s3.amazonaws.com/photos/107311438/medium.jpeg,Cottoidei,,,,,,,,,,Sculpins and Allies
51955,47201,Crabronidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/152074108/medium.jpg,,,,,,,,,,,"Square-headed Wasps, Sand Wasps, and Allies"
52002,47157,Crambidae,family,https://static.inaturalist.org/photos/82901/medium.jpg,,,,,,,,,,,Crambid Snout Moths
48817,47290,Crangon,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/764817/medium.jpg,,,,,,,,,,,
339110,48817,Crangon nigricauda,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87632458/medium.jpg,Crangon nigricauda,,,,,,,,,,Blacktail Bay Shrimp
47290,47186,Crangonidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/70752437/medium.jpg,,,,,,,,,,,
246870,131739,Craniella,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30447482/medium.jpeg,,,,,,,,,,,
459732,246870,Craniella villosa,species,https://inaturalist-open-data.s3.amazonaws.com/photos/110955459/medium.jpg,Craniella villosa,,,,,,,,,,Tennis Ball Sponge
54524,54525,Crassadoma,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19707103/medium.jpeg,,,,,,,,,,,
54526,54524,Crassadoma gigantea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128989818/medium.jpg,Crassadoma gigantea,,,,,,,,,,giant rock scallop
51890,71289,Crassulaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/26707624/medium.jpg,,,,,,,,,,,stonecrop family
54051,47604,Crepis,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1185795/medium.jpg,,,,,,,,,,,hawksbeards
54050,54051,Crepis capillaris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151130085/medium.jpeg,Crepis capillaris,,,,,,,,,,Smooth hawksbeard
343798,48147,Crinocheta,zoosection,https://inaturalist-open-data.s3.amazonaws.com/photos/184195133/medium.jpeg,Crinocheta,,,,,,,,,,
51245,774752,Crinoidea,class,https://inaturalist-open-data.s3.amazonaws.com/photos/57574570/medium.jpeg,,,,,,,,,,,Sea Lilies
774752,47549,Crinozoa,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/12940290/medium.jpeg,,,,,,,,,,,sea lilies
520024,49995,Criorhinina,subtribe,https://static.inaturalist.org/photos/16832792/medium.jpg,Criorhinina,,,,,,,,,,
192680,192679,Crisia,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11276221/medium.jpg,,,,,,,,,,,white tuft bryozoans
192679,152929,Crisiidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/11276221/medium.jpg,,,,,,,,,,,
453210,453211,Crophius,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19791856/medium.jpeg,,,,,,,,,,,
876170,453210,Crophius bohemani,species,https://static.inaturalist.org/photos/28692435/medium.jpeg,Crophius bohemani,,,,,,,,,,
192688,117698,Crossaster,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10798695/medium.jpg,,,,,,,,,,,
192687,192688,Crossaster papposus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2240095/medium.jpg,Crossaster papposus,,,,,,,,,,rose star
85493,47120,Crustacea,subphylum,https://inaturalist-open-data.s3.amazonaws.com/photos/110062992/medium.jpeg,,,,,,,,,,,Crustaceans
49055,49054,Cryptochiton,genus,https://static.inaturalist.org/photos/33121947/medium.jpg,,,,,,,,,,,
49053,49055,Cryptochiton stelleri,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113653251/medium.jpg,Cryptochiton stelleri,1,1,1,0,1,0,ukws',"(Thom, 2011)",,giant Pacific chiton
47396,47397,Cryptolithodes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/144/medium.jpg,,,,,,,,,,,
47395,47396,Cryptolithodes sitchensis,species,https://static.inaturalist.org/photos/1387915/medium.jpg,Cryptolithodes sitchensis,,,,,,,,,,umbrella crab
118055,47379,Cryptoporus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2957766/medium.jpg,,,,,,,,,,,
118051,118055,Cryptoporus volvatus,species,https://static.inaturalist.org/photos/70465768/medium.jpg,Cryptoporus volvatus,,,,,,,,,,Veiled Polypore
51503,51225,Ctenophora,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4091138/medium.JPG,,,,,,,,,,,
51508,1,Ctenophora,phylum,https://inaturalist-open-data.s3.amazonaws.com/photos/12707464/medium.jpg,,,,,,,,,,,Comb Jellies
372852,47208,Cucujiformia,infraorder,https://static.inaturalist.org/photos/39322219/medium.jpg,Cucujiformia,,,,,,,,,,Cucujiform Beetles
117700,67558,Cucumaria,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/585914/medium.jpg,,,,,,,,,,,
117695,117700,Cucumaria miniata,species,https://static.inaturalist.org/photos/88878668/medium.jpg,Cucumaria miniata,,,,,,,,,,red sea cucumber
356416,117700,Cucumaria pallida,species,https://inaturalist-open-data.s3.amazonaws.com/photos/115879691/medium.jpg,Cucumaria pallida,,,,,,,,,,pale sea cucumber
424353,117700,Cucumaria piperata,species,https://static.inaturalist.org/photos/1399917/medium.JPG,Cucumaria piperata,,,,,,,,,,salt and pepper sea cucumber
67558,49482,Cucumariidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/151394/medium.jpg,,,,,,,,,,,
47374,47375,Cupressaceae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/164349061/medium.jpg,,,,,,,,,,,cypress family
121294,48736,Curculio,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/170275/medium.jpg,,,,,,,,,,,Nut and Acorn Weevils
303881,121294,Curculio uniformis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/272940487/medium.jpeg,Curculio uniformis,,,,,,,,,,
48736,47208,Curculionidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2372071/medium.jpg,,,,,,,,,,,True Weevils
154711,154710,Cyanea,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2411198/medium.jpg,,,,,,,,,,,Lion's Mane Jellies
786996,154711,Cyanea ferruginea,species,https://static.inaturalist.org/photos/246009744/medium.jpg,Cyanea ferruginea,,,,,,,,,,lion's mane
154710,48331,Cyaneidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2411198/medium.jpg,,,,,,,,,,,Cyaneid Jellies
53836,533539,Cyanoplax,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/177765499/medium.jpeg,,,,,,,,,,,
52950,47118,Cybaeidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/83133047/medium.jpg,,,,,,,,,,,Soft Spiders
52951,52950,Cybaeus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/245558359/medium.jpg,,,,,,,,,,,Soft Spiders
55869,48064,Cyclamen,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/171067874/medium.jpg,,,,,,,,,,,
127355,55869,Cyclamen hederifolium,species,https://inaturalist-open-data.s3.amazonaws.com/photos/110836055/medium.jpg,Cyclamen hederifolium,,,,,,,,,,Ivy-leaved cyclamen
55490,48486,Cycloneda,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49307293/medium.jpg,,,,,,,,,,,Spotless Lady Beetles
55492,55490,Cycloneda polita,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184777592/medium.jpg,Cycloneda polita,,,,,,,,,,Western Polished Lady Beetle
124431,55490,Cycloneda sanguinea,species,https://static.inaturalist.org/photos/65372525/medium.jpeg,Cycloneda sanguinea,,,,,,,,,,Spotless Lady Beetle
1363729,1303727,Cyclopsettidae,family,https://static.inaturalist.org/photos/177282412/medium.jpg,,,,,,,,,,,Sand Whiffs
152929,128063,Cyclostomatida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/10849114/medium.jpg,,,,,,,,,,,
117709,117708,Cydippida,order,https://inaturalist-open-data.s3.amazonaws.com/photos/469200/medium.jpg,,,,,,,,,,,Cydippids
6913,6912,Cygnus,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13096818/medium.jpg,,,,,,,,,,,True Swans
6915,6913,Cygnus buccinator,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5930863/medium.jpeg,Cygnus buccinator,1,1,1,1,1,1,s-hwuw'qun,"(Thom, 2011)",,Trumpeter Swan
87792,63687,Cymatogaster,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/140531/medium.jpg,,,,,,,,,,,
98855,87792,Cymatogaster aggregata,species,https://inaturalist-open-data.s3.amazonaws.com/photos/92744713/medium.jpg,Cymatogaster aggregata,,,,,,,,,,shiner perch
49937,48147,Cymothoidae,family,https://inaturalist-open-data.s3.amazonaws.com/photos/15437882/medium.jpg,,,,,,,,,,,Fish Isopods
157046,156359,Cynodontium,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35087175/medium.jpeg,,,,,,,,,,,
