"id","parentId","iNaturalistTaxonName","rank","iNaturalistTaxonImage","taxonName","Food Value","Medicinal Value","Spiritual Value","Material Value","Trade Value","Indicator Value","Hulquminum Name","Hulquminum Authority","Audio Link","commonName"
117578,49518,"Serpula","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/109174200/medium.jpg","",,,,,,,,,,""
117581,117587,"Tubulanus polymorphus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/124066/medium.jpg","Tubulanus polymorphus",,,,,,,"","","","Red Ribbon Worm"
117586,1134698,"Tubulanidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/124066/medium.jpg","",,,,,,,,,,""
117587,117586,"Tubulanus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/124066/medium.jpg","",,,,,,,,,,""
117588,47492,"Thelepus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/129930210/medium.jpg","",,,,,,,"","","","curly-head spaghetti-worms"
117594,47488,"Dodecaceria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/177284299/medium.jpeg","",,,,,,,,,,""
117611,117624,"Tresus nuttallii","species","https://inaturalist-open-data.s3.amazonaws.com/photos/983435/medium.jpg","Tresus nuttallii",,,,,,,"","","","Pacific Gaper"
117612,71252,"Macoma nasuta","species","https://inaturalist-open-data.s3.amazonaws.com/photos/223423722/medium.jpeg","Macoma nasuta",,,,,,,"","","","Bent-nosed Clam"
117613,50588,"Saxidomus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/6253260/medium.jpg","",,,,,,,,,,""
117618,117629,"Panopea generosa","species","https://static.inaturalist.org/photos/41098566/medium.jpg","Panopea generosa",1,1,1,1,1,0,"pun'eq'","(Thom, 2011)","","Pacific geoduck"
117621,117630,"Lepidozona mertensii","species","https://static.inaturalist.org/photos/1416596/medium.JPG","Lepidozona mertensii",,,,,,,"","","","Merten's chiton"
117623,50586,"Mactridae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1925488/medium.jpg","",,,,,,,,,,"Trough Shells"
117624,117623,"Tresus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/983435/medium.jpg","",1,1,0,1,1,0,"sweem","(Thom, 2011)","https://drive.google.com/file/d/1Vyb10OAHLUY9VEFAoXTF-5IsSp4vJb8k/view?usp=sharing","gaper"
117627,775851,"Hiatellidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/585869/medium.jpg","",,,,,,,,,,"Rock-borers"
117629,117627,"Panopea","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2790617/medium.jpg","",,,,,,,,,,"Geoducks"
117630,47427,"Lepidozona","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/85921570/medium.jpg","",,,,,,,,,,""
117631,488959,"Psammobiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/2942916/medium.jpeg","",,,,,,,,,,"Sunset Clams and Allies"
117632,117631,"Nuttallia","genus","https://static.inaturalist.org/photos/2603864/medium.jpg","",,,,,,,,,,""
117633,47630,"Mopalia muscosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/660485/medium.JPG","Mopalia muscosa",,,,,,,"","","","Mossy Chiton"
117641,69999,"Nucella lamellosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/1326077/medium.JPG","Nucella lamellosa",,,,,,,"","","","wrinkled dogwinkle"
117692,117699,"Solaster dawsoni","species","https://inaturalist-open-data.s3.amazonaws.com/photos/242549233/medium.jpg","Solaster dawsoni",,,,,,,"","","","morning sun star"
117695,117700,"Cucumaria miniata","species","https://static.inaturalist.org/photos/88878668/medium.jpg","Cucumaria miniata",,,,,,,"","","","red sea cucumber"
117696,117702,"Dendraster excentricus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/174315455/medium.jpg","Dendraster excentricus",,,,,,,"","","","Eccentric Sand Dollar"
117698,49501,"Solasteridae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/820794/medium.jpg","",,,,,,,,,,"Solasterid Sun Stars"
117699,117698,"Solaster","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/820794/medium.jpg","",,,,,,,,,,"Smooth Sun Stars"
117700,67558,"Cucumaria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/585914/medium.jpg","",,,,,,,,,,""
117701,1383599,"Dendrasteridae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/107806/medium.jpg","",,,,,,,,,,""
117702,117701,"Dendraster","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/107806/medium.jpg","",,,,,,,,,,""
117705,117711,"Pleurobrachia bachei","species","https://inaturalist-open-data.s3.amazonaws.com/photos/60602574/medium.jpeg","Pleurobrachia bachei",,,,,,,"","","","sea gooseberry"
117708,51508,"Tentaculata","class","https://inaturalist-open-data.s3.amazonaws.com/photos/178599/medium.jpg","",,,,,,,,,,"Tentaculate Comb Jellies"
117709,117708,"Cydippida","order","https://inaturalist-open-data.s3.amazonaws.com/photos/469200/medium.jpg","",,,,,,,,,,"Cydippids"
117710,117709,"Pleurobrachiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/469200/medium.jpg","",,,,,,,,,,"Sea Gooseberries"
117711,117710,"Pleurobrachia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/5117742/medium.jpg","",,,,,,,,,,"Sea gooseberry"
117713,117719,"Leucilla nuttingi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/187638523/medium.jpeg","Leucilla nuttingi",,,,,,,"","","","stalked vase sponge"
117716,60583,"Leucosolenida","order","https://inaturalist-open-data.s3.amazonaws.com/photos/21315651/medium.jpeg","",,,,,,,,,,""
117718,117716,"Amphoriscidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1039054/medium.jpg","",,,,,,,,,,""
117719,117718,"Leucilla","genus","https://static.inaturalist.org/photos/1420422/medium.JPG","",,,,,,,,,,""
117758,551730,"Halichondriidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/130564/medium.jpg","",,,,,,,,,,""
117766,41707,"Phoca vitulina richardii","subspecies","https://inaturalist-open-data.s3.amazonaws.com/photos/231409105/medium.jpg","Phoca vitulina richardii",1,1,0,1,1,0,"e s-hw","(Thom, 2011)","","Pacific Harbor Seal"
117771,430367,"Callithamnion","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/750323/medium.jpg","",,,,,,,,,,""
117795,48220,"Ectocarpales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/4721820/medium.jpg","",,,,,,,,,,""
117796,117795,"Chordariaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/28345744/medium.jpg","",,,,,,,,,,""
117807,117821,"Mastocarpus papillatus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/19756728/medium.jpg","Mastocarpus papillatus",,,,,,,"","","","Turkish washcloth"
117813,71119,"Chondracanthus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/99152/medium.jpg","",,,,,,,,,,""
117818,67673,"Phyllophoraceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/55787/medium.jpg","",,,,,,,,,,""
117820,117839,"Prionitis lanceolata","species","https://static.inaturalist.org/photos/1424463/medium.JPG","Prionitis lanceolata",,,,,,,"","","",""
117821,117818,"Mastocarpus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/91565670/medium.jpg","",,,,,,,"","","","encrusting red algae"
117831,57777,"Odonthalia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/858311/medium.JPG","",,,,,,,,,,""
117833,117795,"Scytosiphonaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/129538/medium.jpg","",,,,,,,,,,""
117837,57775,"Halymeniales","order","https://static.inaturalist.org/photos/6567292/medium.jpeg","",,,,,,,,,,""
117838,117837,"Halymeniaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/15751206/medium.jpg","",,,,,,,,,,""
117839,117838,"Prionitis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/858731/medium.JPG","",,,,,,,,,,""
117860,54735,"Parmelia saxatilis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/35136962/medium.jpg","Parmelia saxatilis",,,,,,,"","","","Salted Shield Lichen"
117868,372740,"Eurotiomycetes","class","https://inaturalist-open-data.s3.amazonaws.com/photos/48373938/medium.jpeg","",,,,,,,,,,""
117869,117868,"Verrucariales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/1893582/medium.JPG","",,,,,,,,,,""
117870,117869,"Verrucariaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/263984270/medium.jpg","",,,,,,,,,,""
117887,60717,"Physcia","genus","https://static.inaturalist.org/photos/31138381/medium.jpg","",,,,,,,,,,"rosette lichens"
117956,54743,"Ostropales","order","https://inaturalist-open-data.s3.amazonaws.com/photos/188198/medium.jpg","",,,,,,,,,,"script lichens, whitewash lichens, and allies"
117961,48712,"Collemataceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/30030238/medium.jpeg","",,,,,,,,,,""
117963,49490,"Cladonia squamosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/34311804/medium.jpeg","Cladonia squamosa",,,,,,,"","","","Dragon Horn"
117971,117988,"Hypogymnia physodes","species","https://inaturalist-open-data.s3.amazonaws.com/photos/2981862/medium.jpg","Hypogymnia physodes",,,,,,,"","","","Hooded Tube Lichen"
117987,117992,"Graphis scripta","species","https://inaturalist-open-data.s3.amazonaws.com/photos/188198/medium.jpg","Graphis scripta",,,,,,,"","","","Common Script Lichen"
117988,54321,"Hypogymnia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2981861/medium.jpg","",,,,,,,,,,"Tube Lichens"
117991,117956,"Graphidaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/188198/medium.jpg","",,,,,,,,,,"Script Lichens and Allies"
117992,117991,"Graphis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/188198/medium.jpg","",,,,,,,,,,"Graffiti Lichens"
117997,49206,"Helvella compressa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/6925086/medium.jpg","Helvella compressa",,,,,,,"","","",""
118036,118043,"Chondrostereum purpureum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/388071/medium.jpg","Chondrostereum purpureum",,,,,,,"","","","Silverleaf Fungus"
118042,47167,"Cyphellaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/61508108/medium.jpg","",,,,,,,,,,""
118043,118042,"Chondrostereum","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/388071/medium.jpg","",,,,,,,,,,""
118051,118055,"Cryptoporus volvatus","species","https://static.inaturalist.org/photos/70465768/medium.jpg","Cryptoporus volvatus",,,,,,,"","","","Veiled Polypore"
118055,47379,"Cryptoporus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2957766/medium.jpg","",,,,,,,,,,""
118056,55974,"Fomitopsis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/64732551/medium.jpg","",,,,,,,,,,""
118084,118088,"Phaeolus schweinitzii","species","https://inaturalist-open-data.s3.amazonaws.com/photos/8909871/medium.jpg","Phaeolus schweinitzii",,,,,,,"","","","Dyer's Polypore"
118088,1415508,"Phaeolus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/76570/medium.jpg","",,,,,,,,,,""
118115,118119,"Trichaptum abietinum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/155172952/medium.jpg","Trichaptum abietinum",,,,,,,"","","","Purplepore Bracket"
118119,57518,"Trichaptum","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/53671541/medium.jpg","",,,,,,,,,,""
118132,81948,"Bovista plumbea","species","https://static.inaturalist.org/photos/22024877/medium.jpeg","Bovista plumbea",,,,,,,"","","","Lead-grey Puffball"
118240,54067,"Marasmius oreades","species","https://inaturalist-open-data.s3.amazonaws.com/photos/35760467/medium.jpg","Marasmius oreades",,,,,,,"","","","fairy ring marasmius"
118249,47167,"Amanitaceae","family","https://static.inaturalist.org/photos/26555709/medium.jpg","",,,,,,,,,,"amanita mushrooms and allies"
118252,51870,"Lichenomphalia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/13419268/medium.jpg","",,,,,,,,,,""
118391,118395,"Agrocybe praecox","species","https://inaturalist-open-data.s3.amazonaws.com/photos/3517084/medium.jpg","Agrocybe praecox",,,,,,,"","","","Spring Fieldcap"
118395,416512,"Agrocybe","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/124596/medium.jpg","",,,,,,,,,,""
118723,448038,"Pyuridae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/30125233/medium.jpg","",,,,,,,,,,""
118724,118723,"Halocynthia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/50917/medium.jpg","",,,,,,,,,,"Sea Peaches"
118913,52912,"Dolichovespula arenaria","species","https://inaturalist-open-data.s3.amazonaws.com/photos/1850359/medium.jpg","Dolichovespula arenaria",,,,,,,"","","","Common Aerial Yellowjacket"
118967,54467,"Psyllobora vigintimaculata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/45808691/medium.jpeg","Psyllobora vigintimaculata",,,,,,,"","","","Twenty-spotted Lady Beetle"
119160,56119,"Racomitrium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/90489/medium.jpg","",,,,,,,,,,""
119170,119171,"Meconema thalassinum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/4331150/medium.jpg","Meconema thalassinum",,,,,,,"","","","Oak Bush-cricket"
119171,48124,"Meconema","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/4593042/medium.jpg","",,,,,,,,,,""
119308,52775,"Bombus flavifrons","species","https://inaturalist-open-data.s3.amazonaws.com/photos/12114404/medium.jpg","Bombus flavifrons",,,,,,,"","","","Yellow-Fronted Bumble Bee"
119736,47742,"Banasa","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/60815702/medium.jpeg","",,,,,,,,,,""
119971,47208,"Gyrinidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/29508329/medium.jpg","",,,,,,,"","","","Whirligig Beetles"
120070,48036,"Strongylocentrotus droebachiensis","species","https://static.inaturalist.org/photos/88054286/medium.jpeg","Strongylocentrotus droebachiensis",1,1,1,1,1,1,"skw'itth'i'","(Thom, 2011)","","green sea urchin"
120497,117758,"Halichondria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/130564/medium.jpg","",,,,,,,,,,""
120498,120497,"Halichondria bowerbanki","species","https://inaturalist-open-data.s3.amazonaws.com/photos/51375525/medium.jpg","Halichondria bowerbanki",,,,,,,"","","","Bowerbank's crumb of bread sponge"
120499,120502,"Nereocystis luetkeana","species","https://inaturalist-open-data.s3.amazonaws.com/photos/4963877/medium.jpeg","Nereocystis luetkeana",1,1,1,1,0,1,"q'am'","(Thom, 2011)","https://drive.google.com/file/d/1xsbCJT2BiXcdQFZlfmBDKhwl4uyff3hr/view?usp=sharing","Bull Kelp"
120502,67425,"Nereocystis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/89489/medium.jpg","",,,,,,,,,,""
120870,120906,"Leucolepis acanthoneura","species","https://inaturalist-open-data.s3.amazonaws.com/photos/60408405/medium.jpeg","Leucolepis acanthoneura",,,,,,,"","","","Menzies' Tree Moss"
120906,49393,"Leucolepis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/61917/medium.jpg","",,,,,,,,,,""
120909,67948,"Kindbergia oregana","species","https://inaturalist-open-data.s3.amazonaws.com/photos/66264/medium.jpg","Kindbergia oregana",,,,,,,"","","","Oregon Beaked Moss"
120954,120955,"Neomolgus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/74399841/medium.jpg","",,,,,,,,,,""
120955,83740,"Bdellidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/170685283/medium.jpg","",,,,,,,,,,"Snout Mites"
120956,120954,"Neomolgus littoralis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/74399841/medium.jpg","Neomolgus littoralis",,,,,,,"","","",""
120991,83187,"Psocidae","family","https://static.inaturalist.org/photos/29087296/medium.jpg","",,,,,,,"","","","Common Barklice"
121507,57674,"Osmia lignaria","species","https://inaturalist-open-data.s3.amazonaws.com/photos/12205306/medium.jpg","Osmia lignaria",,,,,,,"","","","Blue Orchard Bee"
121601,49501,"Asteropseidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/69702/medium.jpg","",,,,,,,,,,""
121850,47157,"Erebidae","family","https://static.inaturalist.org/photos/5550932/medium.jpg","",,,,,,,,,,"Underwing, Tiger, Tussock, and Allied Moths"
121943,211194,"Polypodiopsida","class","https://inaturalist-open-data.s3.amazonaws.com/photos/97935359/medium.jpeg","",,,,,,,,,,"ferns"
121950,117587,"Tubulanus sexlineatus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/1822943/medium.jpg","Tubulanus sexlineatus",,,,,,,"","","","six-lined ribbon worm"
122157,122162,"Terebratalia transversa","species","https://static.inaturalist.org/photos/1394736/medium.JPG","Terebratalia transversa",,,,,,,"","","","transverse lamp shell"
122158,1,"Brachiopoda","phylum","https://static.inaturalist.org/photos/1394736/medium.JPG","",,,,,,,,,,"Brachiopods"
122159,551549,"Rhynchonellata","class","https://inaturalist-open-data.s3.amazonaws.com/photos/6763039/medium.jpeg","",,,,,,,,,,"Articulate Brachiopods"
122160,122159,"Terebratulida","order","https://static.inaturalist.org/photos/1394736/medium.JPG","",,,,,,,,,,""
122161,122160,"Terebrataliidae","family","https://static.inaturalist.org/photos/1394735/medium.JPG","",,,,,,,,,,""
122162,122161,"Terebratalia","genus","https://static.inaturalist.org/photos/1394735/medium.JPG","",,,,,,,,,,""
122244,48239,"Luidiidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/108674/medium.jpg","",,,,,,,,,,"Luidia Sea Stars"
122245,122244,"Luidia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/108674/medium.jpg","",,,,,,,,,,"Luidia Sea Stars"
122555,122556,"Hylocomium splendens","species","https://inaturalist-open-data.s3.amazonaws.com/photos/74835/medium.jpg","Hylocomium splendens",,,,,,,"","","","stairstep moss"
122556,71051,"Hylocomium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/74835/medium.jpg","",,,,,,,,,,""
122672,49393,"Plagiomnium","genus","https://static.inaturalist.org/photos/75479/medium.jpg","",,,,,,,,,,"Thyme and Allied Mosses"
